identificador,CCID,Data / Entrega,Requisição,Cliente,Local de Entrega,Modelo,SLA de Inserção,SLA de Viagem,SLA de retirada,SLA / Envio ao Brasil,SLA da Operação,Data / Inserção,Data / Chegada no Destino,Data / Retirada,Data / Envio ao Brasil,Data / Brasil,BL,Container,Status / Operação,Reposição,Observação,latitude,longitude
786600,,2024-11-25,,Cooxupe,Guaxupe/SP,Tetis Dry,4.0,,,,,2024-11-29,,,,,,,Em viagem,Dentro do Prazo,,,
786601,,2024-04-05,,Nkg,Varginha/MG,Tetis Dry,0.0,51,,,,2024-04-05,2024-05-26,,,,,,No destino,Fora do Prazo,,,
786602,,2024-11-12,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,25,13,,,2024-11-12,2024-12-07,2024-12-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786603,,2024-11-21,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-21,,,,,,,Em viagem,Dentro do Prazo,,,
786604,,2024-11-20,,Nkg,Varginha/MG,Tetis Dry,6.0,42,3,14.0,,2024-11-26,2025-01-07,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786605,,2024-08-20,,Nkg,Varginha/MG,Tetis Dry,0.0,52,40,8.0,122.0,2024-08-20,2024-10-11,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786606,,2024-11-11,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,57,3,14.0,,2024-11-11,2025-01-07,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786607,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786608,,2024-08-21,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-08-21,,,,,,,Em viagem,Fora do Prazo,,,
786609,,2024-08-09,,Nkg,Varginha/MG,Tetis Dry,0.0,110,0,,,2024-08-09,2024-11-27,2024-11-27,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786610,,2024-07-29,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-07-29,,,,,,,Em viagem,Fora do Prazo,,,
786611,,2024-10-09,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,41,1,8.0,72.0,2024-10-09,2024-11-19,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786612,,,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786613,,2024-03-18,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-03-18,,,,,,,Em viagem,Fora do Prazo,,,
786614,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,63,1,,,2024-08-27,2024-10-29,2024-10-30,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786615,,2024-10-21,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,71,9,15.0,,2024-10-21,2024-12-31,2025-01-09,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786616,,,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786617,,2024-03-18,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,75,,,,2024-03-18,2024-06-01,,,,,,No destino,Fora do Prazo,,,
786618,,,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786619,,2024-07-31,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,88,2,87.0,,2024-07-31,2024-10-27,2024-10-29,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786620,,2024-10-01,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,32,3,,,2024-10-01,2024-11-02,2024-11-05,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786621,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786622,,2024-06-24,,Nkg,Varginha/MG,Tetis Dry,0.0,65,0,,,2024-06-24,2024-08-28,2024-08-28,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786623,,2024-10-07,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,56,3,,,2024-10-07,2024-12-02,2024-12-05,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786624,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,24.0,,,,,2024-12-26,,,,,,,Em viagem,Dentro do Prazo,,,
786625,,2024-08-09,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786626,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786627,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,8.0,,,,,2024-12-10,,,,,,,Em viagem,Dentro do Prazo,,,
786628,,2024-08-29,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,101,1,,,2024-08-29,2024-12-08,2024-12-09,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786629,,2024-05-31,,Nkg,Varginha/MG,Tetis Dry,0.0,94,79,8.0,203.0,2024-05-31,2024-09-02,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786630,,2024-08-28,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-08-28,,,,,,,Em viagem,Fora do Prazo,,,
786631,,2024-07-08,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-07-08,,,,,,,Em viagem,Fora do Prazo,,,
786632,,2024-05-02,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,22.0,29,10,,,2024-05-24,2024-06-22,2024-07-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786633,,2024-09-23,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,105,-365,,,2024-09-23,2025-01-06,2024-01-07,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786634,,2024-09-26,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786635,,2024-07-05,,Nkg,Varginha/MG,Tetis Dry,117.0,47,0,,,2024-10-30,2024-12-16,2024-12-16,,,MAEU245893092,MRSU0357150,"Retirado, Ag. Envio",Fora do Prazo,,,
786636,,2024-10-08,,Nkg,Varginha/MG,Tetis Dry,0.0,42,1,,,2024-10-08,2024-11-19,2024-11-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786637,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786638,,2024-06-12,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-06-12,,,,,,,Em viagem,Fora do Prazo,,,
786639,,2024-06-04,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-06-04,,,,,,,Em viagem,Fora do Prazo,,,
786640,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,-,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786641,,2024-10-10,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,53,14,,,2024-10-10,2024-12-02,2024-12-16,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786642,,2024-05-02,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,22.0,29,23,,,2024-05-24,2024-06-22,2024-07-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786643,,2024-05-28,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,70,108,12.0,220.0,2024-05-28,2024-08-06,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786644,,2024-11-13,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-13,,,,,,,Em viagem,Fora do Prazo,,,
786645,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786646,,2024-05-14,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,66,,,,2024-05-14,2024-07-19,,,,,,No destino,Fora do Prazo,,,
786647,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-18,,,,,,,Em viagem,Fora do Prazo,,,
786648,,2024-11-19,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-19,,,,,,,Em viagem,Dentro do Prazo,,,
786649,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786650,,2024-05-24,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,29,23,,,2024-05-24,2024-06-22,2024-07-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786651,,2024-11-20,,Nkg,Varginha/MG,Tetis Dry,5.0,43,3,14.0,,2024-11-25,2025-01-07,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786752,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,41,10,,,2024-08-27,2024-10-07,2024-10-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786753,,2024-11-25,,Expocaccer,Patrocinio/MG,Tetis Dry,14.0,,,,,2024-12-09,,,,,,,Em viagem,Dentro do Prazo,,,
786754,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786756,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786757,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786759,,2024-04-09,,Nkg,Varginha/MG,Tetis Dry,0.0,119,27,,,2024-04-09,2024-08-06,2024-09-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786760,,2024-08-01,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-08-01,,,,,,,Em viagem,Fora do Prazo,,,
786761,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,36.0,,,,,2025-01-07,,,,,,,Em viagem,Dentro do Prazo,,,
786762,,2024-10-30,,Nkg,Varginha/MG,Tetis Dry,0.0,44,3,,,2024-10-30,2024-12-13,2024-12-16,,,MAEU245893092,MSKU7446303,"Retirado, Ag. Envio",Fora do Prazo,,,
786763,,2024-10-02,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,48,3,12.0,93.0,2024-10-02,2024-11-19,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786764,,2024-08-27,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,99,,,,2024-08-27,2024-12-04,,,,,,No destino,Fora do Prazo,,,
786765,,2024-11-13,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-13,,,,,,,Em viagem,Fora do Prazo,,,
786766,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,41,44,8.0,115.0,2024-08-27,2024-10-07,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786767,,2024-11-13,,Nkg,Varginha/MG,Tetis Dry,0.0,56,0,,,2024-11-13,2025-01-08,2025-01-08,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786768,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-18,,,,,,,Em viagem,Fora do Prazo,,,
786769,,2024-08-30,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,53,0,,,2024-08-30,2024-10-22,2024-10-22,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786770,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786771,,2024-04-26,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-04-26,,,,,,,Em viagem,Fora do Prazo,,,
786772,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,25,13,,,2024-11-11,2024-12-06,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786773,,2024-10-19,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-19,,,,,,,Em viagem,Fora do Prazo,,,
786774,,2024-08-26,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,94,0,,,2024-08-26,2024-11-28,2024-11-28,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786775,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,44.0,,,,,2025-01-08,,,,,,,Em viagem,Dentro do Prazo,,,
786777,,2024-07-31,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,61,1,,,2024-07-31,2024-09-30,2024-10-01,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786778,,2024-08-28,,Nkg,Varginha/MG,Tetis Dry,0.0,90,,,,2024-08-28,2024-11-26,,,,,,No destino,Fora do Prazo,,,
786779,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,2.0,,,,,2024-12-04,,,,,,,Em viagem,Dentro do Prazo,,,
786780,,2024-11-25,,Expocaccer,Patrocinio/MG,Tetis Dry,16.0,,,,,2024-12-11,,,,,,,Em viagem,Dentro do Prazo,,,
786781,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,45.0,,,,,2025-01-16,,,,,,,Em viagem,Dentro do Prazo,,,
786788,,2024-11-12,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-12,,,,,,,Em viagem,Fora do Prazo,,,
786789,,2024-10-10,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,55,0,,,2024-10-10,2024-12-04,2024-12-04,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786790,,2024-05-31,,Nkg,Varginha/MG,Tetis Dry,0.0,63,,,,2024-05-31,2024-08-02,,,,,,No destino,Fora do Prazo,,,
786797,,2024-11-01,,Nkg,Varginha/MG,Tetis Dry,0.0,67,3,14.0,,2024-11-01,2025-01-07,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786803,,2024-10-10,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,90,1,,,2024-10-10,2025-01-08,2025-01-09,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786807,,2024-08-06,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,155,2,14.0,,2024-08-06,2025-01-08,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786812,,2024-10-16,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,68,2,,,2024-10-16,2024-12-23,2024-12-25,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786817,,2024-11-09,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-09,,,,,,,Em viagem,Fora do Prazo,,,
786819,,2024-11-12,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-12,,,,,,,Em viagem,Fora do Prazo,,,
786827,,2024-11-12,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,20,8,,,2024-11-12,2024-12-02,2024-12-10,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786830,,2024-11-25,,Cooxupe,Guaxupe/SP,Tetis Dry,4.0,,,,,2024-11-29,,,,,,,Em viagem,Dentro do Prazo,,,
786858,,2024-11-13,,AltoCafezal,Patrocinio/MG,Tetis Dry,0.0,36,,,,2024-11-13,2024-12-19,,,,,,No destino,Fora do Prazo,,,
786887,,2024-10-09,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-09,,,,,,,Em viagem,Fora do Prazo,,,
786888,,2024-11-13,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,56,2,14.0,,2024-11-13,2025-01-08,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786890,,2024-11-12,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,57,2,14.0,,2024-11-12,2025-01-08,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786891,,2024-11-12,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,38,0,,,2024-11-12,2024-12-20,2024-12-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786893,,2024-10-21,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-21,,,,,,,Em viagem,Fora do Prazo,,,
786894,,2024-11-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-18,,,,,,,Em viagem,Dentro do Prazo,,,
786895,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-08-19,,,,,,,Em viagem,Fora do Prazo,,,
786903,,2024-09-23,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,86,0,,,2024-09-23,2024-12-18,2024-12-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786904,,2024-10-15,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,48,7,,,2024-10-15,2024-12-02,2024-12-09,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786907,,2024-08-29,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,96,0,,,2024-08-29,2024-12-03,2024-12-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786908,,2024-05-05,,Nkg,Varginha/MG,Tetis Dry,0.0,32,84,,,2024-05-05,2024-06-06,2024-08-29,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786909,,2024-11-25,,Cooxupe,Guaxupe/SP,Tetis Dry,4.0,,,,,2024-11-29,,,,,,,Em viagem,Dentro do Prazo,,,
786910,,2024-10-26,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-26,,,,,,,Em viagem,Fora do Prazo,,,
786911,,2024-10-11,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-10-11,,,,,,,Em viagem,Fora do Prazo,,,
786913,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786914,,2024-08-28,,Nkg,Varginha/MG,Tetis Dry,0.0,43,41,8.0,,2024-08-28,2024-10-10,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786915,,2024-10-21,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-21,,,,,,,Em viagem,Fora do Prazo,,,
786916,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786931,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,101,0,,,2024-08-19,2024-11-28,2024-11-28,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786932,,,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786942,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786943,,2024-04-05,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-04-05,,,,,,,Em viagem,Fora do Prazo,,,
