id;identificador;CCID;Data / Entrega;Requisição;Cliente;Local de Entrega;Modelo;SLA de Inserção;SLA de Viagem;SLA de retirada;SLA / Envio ao Brasil;SLA da Operação;Data / Inserção;Data / Chegada no Destino;Data / Retirada;Data / Envio ao Brasil;Data / Brasil;BL;Container;Status / Operação;Reposição;Observação;latitude;longitude;Data / Embarque Maritimo;Data / Desembarque Maritimo;SLA Terrestre;SLA Maritimo;Local;Status do Container;Data do Desembarque
922;791490;;10/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;10/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
923;791491;;14/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;14/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
924;791492;;21/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;61;0;;;21/08/2024;21/10/2024;21/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
925;791493;;14/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;14/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
926;791495;;13/11/2024;;Volcafe;Varginha/MG;Tetis Dry;0;58;0;14,00;;13/11/2024;10/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
927;791499;;12/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;12/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
928;791500;;24/09/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;24/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
929;791501;;25/10/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;48;3;;;25/10/2024;12/12/2024;15/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
930;791502;;12/11/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;12/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
931;791507;;08/11/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;08/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
932;791509;;09/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;51;3;;;09/10/2024;29/11/2024;02/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
933;791514;;24/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;24/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
934;791522;;26/04/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;26/04/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
935;791523;;13/11/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;57;1;14,00;;13/11/2024;09/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
936;791525;;14/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;57;;;;14/11/2024;10/01/2025;;;;;;No destino;Fora do Prazo;;;;;;;;;;
937;791526;;13/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;13/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
938;791528;;19/08/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;58;;;;19/08/2024;16/10/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
939;791530;;16/10/2024;;Volcafe;Varginha/MG;Tetis Dry;0;;;;;16/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
940;791532;;02/12/2024;;Nkg;Varginha/MG;Tetis Dry;25;;;;;27/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
941;791533;;28/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;28/08/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
942;791544;;09/10/2024;601;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;36;6;8,00;72,00;09/10/2024;14/11/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
943;791562;;19/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;19/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
944;791567;;09/10/2024;601;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;40;2;8,00;72,00;09/10/2024;18/11/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
945;510339;5170220424435191;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;3;;;;;19/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
946;510332;5170220424435209;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
947;510307;5170220424435217;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;1;;;;;17/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
948;510696;5170220424435225;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
949;510636;5170220424435266;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
950;510283;5170220424435258;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
951;769897;5170220424435241;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
952;510772;5170220424435233;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
953;510504;5170220424435274;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;42;;;;;27/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
954;510630;5170220424435282;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
955;510318;5170220424435357;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
956;510764;5170220424435340;16/12/2024;601;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
957;510519;5170220424435316;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
958;510343;5170220424435324;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
959;786537;5170220424435332;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;4;;;;;20/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
960;769917;5170220424435308;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
961;786221;5170220424435290;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 14/12;;;;;;;;;
962;510344;;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;2;;;;;18/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 09/12;;;;;;;;;
963;510246;;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. Paraguai 09/12;;;;;;;;;
964;786276;;16/12/2024;602;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;Eq. Paraguai 09/12;;;;;;;;;
965;791217;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;3;;;;;24/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
966;791214;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
967;510650;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
968;786340;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
969;786329;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;14;;;;;04/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
970;786260;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
971;791403;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
972;786629;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
973;510734;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
974;786226;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;23;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
975;786766;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
976;786914;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;10;;;;;31/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
977;791297;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
978;787053;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
979;791220;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
980;786605;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
981;786191;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
982;786200;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
983;786514;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;25;;;;;15/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
984;510371;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
985;786410;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
986;510388;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
987;791377;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
988;791342;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;21/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
989;786527;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
990;770059;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
991;786196;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
992;786251;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
993;517508;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
994;791122;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
995;517499;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;17;;;;;07/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
996;786556;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
997;786945;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;32;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
998;786197;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
999;234281;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1000;770033;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1001;791567;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;6;;;;;27/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1002;786418;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;16;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1003;791544;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1004;786183;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1005;510413;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;;;;;;;;;;
1006;791179;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1007;786321;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;9;;;;;30/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1008;786395;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;25;;;;;15/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1009;786202;;21/12/2024;655;Expocaccer;Patrocinio/MG;Tetis Dry;18;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1010;786422;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1011;786306;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;16;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1012;791142;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;5;;;;;26/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1013;786437;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;16;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1014;510240;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;;;;;;;;;;
1015;791300;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;16;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1016;786611;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;16;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1017;510510;;21/12/2024;656;Cooxupe;Guaxupe/SP;Tetis Dry;12;;;;;02/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
1018;787048;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1019;786312;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1020;786195;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;21;;;;;27/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1021;786160;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1022;791188;;07/01/2025;674;Expocaccer;Patrocinio/MG;Tetis Dry;1;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1023;786199;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1024;786322;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;9;;;;;15/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1025;786317;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1026;786203;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;22;;;;;28/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1027;786192;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1028;791485;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1029;786427;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;21;;;;;27/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1030;786326;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1031;786193;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1032;786194;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1033;786470;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1034;786523;;07/01/2025;674;Expocaccer;Patrocinio/MG;Tetis Dry;1;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1035;791285;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1036;786328;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1037;791178;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1038;786643;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1039;786323;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1040;786313;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1041;786244;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;21;;;;;27/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1042;786224;;07/01/2025;674;Expocaccer;Patrocinio/MG;Tetis Dry;1;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1043;786763;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1044;770015;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;16;;;;;22/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1045;786486;;06/01/2025;673;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1046;769026;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1047;510617;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1048;786585;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1049;791235;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1050;786371;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1051;791136;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1052;770007;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1053;787049;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1054;786552;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1055;786161;;06/01/2025;675;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;06/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1056;770060;;06/01/2025;672;AltoCafezal;Patrocinio/MG;Tetis Dry;2;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1057;234206;;06/01/2025;672;AltoCafezal;Patrocinio/MG;Tetis Dry;2;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1058;786579;;06/01/2025;672;AltoCafezal;Patrocinio/MG;Tetis Dry;3;;;;;09/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1059;786976;;06/01/2025;672;AltoCafezal;Patrocinio/MG;Tetis Dry;2;;;;;08/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1060;371510;;09/01/2025;715;VelosoCoffee;Carmo do Paranaiba/MG;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1061;371753;;09/01/2025;715;VelosoCoffee;Carmo do Paranaiba/MG;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1062;371710;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;10;;;;;16/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1063;371449;;09/01/2025;715;VelosoCoffee;Carmo do Paranaiba/MG;Tetis R;0;;;;;;;;;;;;Estoque Cliente;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1064;371427;;09/01/2025;717;VelosoGreen;Carmo do Paranaiba/MG;Tetis R;4;;;;;13/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
1065;371473;;06/01/2025;676;Nkg;Varginha/MG;Tetis R;17;;;;;23/01/2025;;;;;;;Em viagem;Dentro do Prazo;Eq. de Reversa 03.01.2025;;;;;;;;;
